"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","From_PrivateTag","To","To_PrivateTag","Quantity","Method"
"0xc02967600610385e84782988254a4f5b93edacb4405a9e49a1727a80aa9cde6f","64541008","1732162903","2024-11-21 04:21:43","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xafebeed0e4b14c0d3f949f55e5158308af559793","-","70","Transfer"
"0xf34ef29297f7b1f7c6812bbc5ea518ebd246890d9b329f87829ae844ee2dd598","64541016","1732162919","2024-11-21 04:21:59","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x3ba1a674604852bf99153fb28337de18bb1cb283","-","70","Transfer"
"0x1f00ca4e0cd3791409e8a3b1533c692bd7382d124018d2434a6970ba7bbf06a4","64541026","1732162941","2024-11-21 04:22:21","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x77a2a60ccc62ee64ba0d06f29966aa1c7ec1b71c","-","70","Transfer"
"0x225d5e598f4fca55806f534f759151bab40dba9b082b5b7598214dda2e0f0d3b","64541039","1732162967","2024-11-21 04:22:47","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x6dcb637fa9a725e8710fa47b16d3fd3f10b6c252","-","70","Transfer"
"0x40b216e507e861319965493a2fa7e0fcf24060673aa5802a592bc5e348355aee","64541045","1732162981","2024-11-21 04:23:01","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x19937c51ca1a1b5239ef2c1bbf6012df134938b0","-","70","Transfer"
"0x4e6ec87672055bb8ac6b59ff569287f2628e48358a93b87036aa49fbc462403f","64541052","1732162995","2024-11-21 04:23:15","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x123e81ffff6c5ae75d16dddd6715656c0418d15f","-","70","Transfer"
"0xece36c55514f4c8f4963c58f94fe5422cb6defc48f28462bd68c12c674ed11d9","64541060","1732163013","2024-11-21 04:23:33","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x6863feb9992f7c6cbef018f2d0c8888846af7b96","-","70","Transfer"
"0xe3622cbdc3f04259762709f4ce605ef65145e461915f2bcc5b4e8b81671d1d5c","64541068","1732163029","2024-11-21 04:23:49","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x29e2a25e03f524d59cfcb645112534fcdcef3798","-","70","Transfer"
"0x5e782210cf6d3ead1b08709da47b804fa7eb9ae241d04a4fea842c49adb56f05","64541076","1732163047","2024-11-21 04:24:07","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xc636f9a0fb3b6f016a89ddd0bd120c6ee58a47e6","-","70","Transfer"
"0x97eec8d3e6347cb06633fc27a8ed694f440b71371a1364c60e65b10e0cfaa5ae","64541086","1732163067","2024-11-21 04:24:27","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x71177e2aeb8ace971e22bb6ace5412492a27696e","-","70","Transfer"
"0xce2ba55bac449d14e868c4dea0138debfba619fab27d1b38640a7de32421af41","64541097","1732163091","2024-11-21 04:24:51","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x8f00ec19f392dc349051997510ad54cee0d6f900","-","70","Transfer"
"0xb3c985ecc98c9e60ae0181571db2134a5f77c369af95b96221950ab10603a426","64541110","1732163119","2024-11-21 04:25:19","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xaa55f8238871914d6af1ae776a2b7aafb5b3fb41","-","70","Transfer"
"0x9d5946d1e88eabb4e8d57979a98bfccfdf6c6efb4521dff5ed80de39da7f8632","64541119","1732163137","2024-11-21 04:25:37","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x00fcd69431a0f746ee3ecf1fd026ede9d6da6bc3","-","70","Transfer"
"0xe68b67a810dbd7c540db212b5cca3de6c869a5d03849259d218ec647e7934059","64541126","1732163153","2024-11-21 04:25:53","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xdb53624d24c13064c81ad84c66fe0941e2f1ef55","-","70","Transfer"
"0x7fe93a2353f1debe6688d265e2d2dc763b79d80eb797b10a3b65088da7771210","64541133","1732163167","2024-11-21 04:26:07","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x8bf62f0819af9115c7c3173db4a55886a17e0790","-","70","Transfer"
"0x0014978e17ca3bff8cc95a4ce489db382a4e4263eb30a4c722410153b32a36ad","64541140","1732163183","2024-11-21 04:26:23","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x9a53d404ee332ea7f5132a1995fedea5c37a97e4","-","70","Transfer"
"0x905f07ac9b7f93e7f9dbc5db2f5df325b18e654400a788c3a8dfceb7305a3206","64541149","1732163201","2024-11-21 04:26:41","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x032902308647492d016a33617cf04fecd3d6f37b","-","70","Transfer"
"0xbbd71f292a70400835b32b342a667f9a06c731a9cad7e995ff643b7f5feb7044","64541156","1732163217","2024-11-21 04:26:57","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x1d15b6da45a8bdefb28e4bac6d5adef41d2958be","-","70","Transfer"
"0xe2f35d90a18e61fc685d0d53d413c542eb0503ed518abb1f3cce786124c258a2","64541164","1732163233","2024-11-21 04:27:13","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x720f281668aa1942a447489b76f197d76bd3d18c","-","70","Transfer"
"0x90c6b4f0fd14725799330f41a4dfc455f46e64f2c69b4117037b25384cb5bffd","64541172","1732163251","2024-11-21 04:27:31","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x3da2c80f3ebf3558492bc786614bd81419165578","-","70","Transfer"
"0x93cd84d6aa595adfdeb574cb6ae2d348de304902ac95752ffbbd0776e77a6607","64541183","1732163273","2024-11-21 04:27:53","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xa09bf7f0f2d593fae64718d60b501e1f21797483","-","70","Transfer"
"0xb82678a53ef8eef250662f7193d56cd93cbf8aa7f2f6fcb7dc479af6eeb43275","64541191","1732163291","2024-11-21 04:28:11","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x2446397df8aafad963e3722128964d736788cdc1","-","70","Transfer"
"0xee5b1081cc9cbc84119ab5577702c871502244a6b91600a3919b044872c75ebe","64541201","1732163313","2024-11-21 04:28:33","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x6fac433ed2fa2d5409dae9e7411f4ac2bc5602cd","-","70","Transfer"
"0xfb922d5f3b729156eb9511385f18ed7077df8d7c62e7a77da8ebd2d5ea6b235e","64541210","1732163331","2024-11-21 04:28:51","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xab00690d1afdf7e44cc48906d3a5fb035dfb7d85","-","70","Transfer"
"0x57c8f158f04a183616edf1ed56ac6828994d96abae7fcf8ae9a0d90ad229c6f3","64541217","1732163347","2024-11-21 04:29:07","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xf6d0bc53a7807ce7dc88d370ac1409219e287b2c","-","70","Transfer"
"0x489125e71d11c887caebd5389860832d78bd5f7973f23bfc2d31a4a86394bc4e","64541225","1732163363","2024-11-21 04:29:23","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x063b554d169e8b89e862bba9729cde63492a183a","-","70","Transfer"
"0xac35b7305c1dffa0defb3552857bc814823e62d3f3fc96d0603e47cfb45c4de9","64541233","1732163381","2024-11-21 04:29:41","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xfad7a16bc77386eab7d551bcc310e4bb0ce818b8","-","70","Transfer"
"0xb78333916d28f429299c017c1bfca1a0eb88cdbdf3604c751c21f35b0119b8fc","64541242","1732163399","2024-11-21 04:29:59","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x9018be71109a6f9c9f8167b95b91f98dc4114933","-","70","Transfer"
"0xd512f5f4e3a49a0dd08886cc2736b02ac3f82811985fb4c2b998e884fc229d53","64541250","1732163417","2024-11-21 04:30:17","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x27771363bf28d20f416bdbbde91219f684215964","-","70","Transfer"
"0x1c98eab6419014477f90a524d3eabc693949f6b5f9e8418ec463eac508fd704d","64541261","1732163439","2024-11-21 04:30:39","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x9467e6ded2a274d970100e084e8c9d3cea4f4ed5","-","70","Transfer"
"0xb6c83fda7cc81ac992ce4cfa16f39c5a7327833d0ff90e2938289daf576737cd","64541269","1732163457","2024-11-21 04:30:57","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x18f62f7939d88d47c1502638882786d403e09372","-","70","Transfer"
"0xc35edb3be61aae0b5108ab5f739900548d4742ee889dec3dec6fa23c05067a0f","64541373","1732163677","2024-11-21 04:34:37","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x89548765fd74931aac0a5b7e2a03f6d5d34a0a36","-","70","Transfer"
"0x5c05ee1dd70a4be0e08a869e744c7653135baa795ae26d6457e124897a1ee8f7","64541373","1732163677","2024-11-21 04:34:37","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xdc440348e81a6ba10f79d5d8175e73906b2e7268","-","70","Transfer"
"0x5d12c372d4fe586e698a1bcdc282be8e17de9e002f13b3972a4cb564a07a87ab","64541375","1732163681","2024-11-21 04:34:41","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xb3922a55044e46fb9bbd9b0789fb66b8032b2647","-","70","Transfer"
"0xb5b2acde6052b72dd1780b90365c2243e3ac59ae7d921e6470ba2da7f738abe6","64541375","1732163681","2024-11-21 04:34:41","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x31066f0bc1bc37b1ee55c6132d4e1603f2d837b6","-","70","Transfer"
"0xd3ffda80e749229fef308a707c86910f853eaa628476876dbe774b6682469cc0","64541375","1732163681","2024-11-21 04:34:41","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x8ae9796ade4cf200f7339658dacc63a67e092ad4","-","70","Transfer"
"0x73d099b468f011b03eb02d719c00d912e2a6cbe92d116ba2df32718002251ace","64541377","1732163687","2024-11-21 04:34:47","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x1136759617aa77db7e9daaf7ef9f21f192e33975","-","70","Transfer"
"0xd31ed1afcdcd880acd916f08ce5bfdf7500a92bb7b81bdedc365cd75e3751431","64541377","1732163687","2024-11-21 04:34:47","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x408d2d069fe66110b92b58d2c206f8e3462bba2e","-","70","Transfer"
"0x91890ef5d546a40c1d4fd50ea62a4b0eb9be201e62f88b2469ca2125ab13f94c","64541379","1732163691","2024-11-21 04:34:51","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xdc0a2b09cef88b46db08b9bfd35b858daab9dd4e","-","70","Transfer"
"0x1649ed3f7944b2229ee0e3845cf46bb55a66e11e4984260b41e470901078710d","64541379","1732163691","2024-11-21 04:34:51","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x2736f42f23db07f061c538d76f8747732cda01a1","-","70","Transfer"
"0xe3f691cc69b77113cd9bad6742cdcb1346f34fd59c6f0684dd1c94437356294a","64541381","1732163695","2024-11-21 04:34:55","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x9a56040c1b65963ebb7a703342f9008ab7a8375f","-","70","Transfer"
"0x1ac0ea89d3ff9c311a149fa1dc14bc7f94509b9bb564522a19861a746b7dd832","64541383","1732163699","2024-11-21 04:34:59","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xac08be31df277009ccf169bf6ceff49ac74cfc68","-","70","Transfer"
"0x54f01d546d2626f0a054a2cd61a9044f0944809f7bb34e8ab0dd75a5ab64239c","64541383","1732163699","2024-11-21 04:34:59","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x29bfdd4ad32d9ebc9a1d50a22fca6bbdc770eb92","-","70","Transfer"
"0xb4c6a2a096e6d37f3714555267775e81ec8d360d0f1193acfff5db6058b1dc42","64541385","1732163703","2024-11-21 04:35:03","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x841c93d3f9740992fa0c42533b6bcdbe492094dc","-","70","Transfer"
"0x617ad1266299658ee02203c77a5a1e012c0ed6a3b66b13fdd37d273b5516d70c","64541388","1732163709","2024-11-21 04:35:09","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x7bb78ed5cc16ba6d980e4eb9f6cb46f6607deb21","-","70","Transfer"
"0xed289195aeca4802ee1c09ff5e72c8855377e91606b701d489bc866924367126","64541402","1732163739","2024-11-21 04:35:39","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x902c58fc7151d2d18a44d66bce3f65d297a367e3","-","70","Transfer"
"0x508de2c18980d4678948939111d202925b8e4cdf859d632d75357fd1cbeae6f5","64545387","1732172223","2024-11-21 06:57:03","0x8453f0b064f00a9725aa99b8997f48b02b3015ff","KYM","0xd85bcf3dd283729fdb4775bc5b2d39516c9b6684","-","2","Transfer"
"0x633256b0177a1ebbf86a60cff9363e86cff3b573ee45c7ef9f9311a771f93932","64546244","1732174045","2024-11-21 07:27:25","0x8453f0b064f00a9725aa99b8997f48b02b3015ff","KYM","0xd85bcf3dd283729fdb4775bc5b2d39516c9b6684","-","100","Transfer"
"0xda8ac6f2b39840151696ca8190df3304880cdc916837f6edd89e011e0b11d25f","64674135","1732450510","2024-11-24 12:15:10","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xa1f102c09e6883599911d0325ae54179f3bef61b","Bi","5,000,000","Transfer"
"0x25fcbf470606641774c6ff2b7774423ca43f10f12577b05ff7ca1b305efe489d","64751988","1732619571","2024-11-26 11:12:51","0x31066f0bc1bc37b1ee55c6132d4e1603f2d837b6","-","0xd161b94fa3be63bf31c8c8acb1b4c9c732ec2c39","-","70","Transfer"
"0x09947db463efe2533692a5f75262c7aa44e7b289faf23da103e812dd88e919f5","64771815","1732665996","2024-11-27 00:06:36","0x2017ab919fc04cd767af63d3e6e746c73a8f3ad1","-","0xc1bf0308518d86f7122ca2dbe18b478de0eeb488","-","70","Transfer"
"0xd12137cc817042361c7916167952b62c2a94eb771c7760774dd81bf52217716b","64771882","1732666138","2024-11-27 00:08:58","0x702497413c4cb5be5168f164b484c388c72c5c9c","-","0xc1bf0308518d86f7122ca2dbe18b478de0eeb488","-","70","Transfer"
"0x839aa610dc6dabc03ad5d263ce4f5a6239d7dd255f990c907922a70cd1cc5198","64772045","1732666484","2024-11-27 00:14:44","0x1071fba7cee8588f4cbe135f523648baae0dee91","-","0xc1bf0308518d86f7122ca2dbe18b478de0eeb488","-","70","Transfer"
"0x54bbdebdee211d3cb265941269efc8c71d5af203b9638bf079d6a75a2b89e20d","64772097","1732666596","2024-11-27 00:16:36","0xe14e05ea88a06bac0a8c2dc6128b2ea4014d43f3","-","0xc1bf0308518d86f7122ca2dbe18b478de0eeb488","-","70","Transfer"
"0x9d88196a9fc413712eb10d0962e763d9190ed9c0bb2985627b321becca4f2c62","64774691","1732672145","2024-11-27 01:49:05","0xc1bf0308518d86f7122ca2dbe18b478de0eeb488","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","280","Transfer"
"0x166b41ee0c3302128257ee4c00b86816000dffca1227797e5177baabca6e774e","64777781","1732678722","2024-11-27 03:38:42","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","2,000,000","Transfer"
"0x7751ec44882be90c448e69fd6ff62b9042d367d99c71797ec4a688cd565e24b8","64779469","1732682323","2024-11-27 04:38:43","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","8,000,000","Transfer"
"0x28bed2f8fa82797d71b74a335fdcf42ee13fbb77f584f14c11208bca72d59071","64780511","1732684538","2024-11-27 05:15:38","0xe4216508fa4fa62fbff6d8f498b090c8a4115db1","KHJ","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","200","Transfer"
"0x1fa016ba0bbe925f333544343aef7fbefec9d6e40baf6c8564693f3de62c62c6","64780580","1732684686","2024-11-27 05:18:06","0x8453f0b064f00a9725aa99b8997f48b02b3015ff","KYM","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","999,973","Transfer"
"0x8a4f88358da9a998c5662380c8834fcb5644ce84fdad0110affa718999a84278","64781595","1732686842","2024-11-27 05:54:02","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","11,000,173","Transfer"
"0x313dc26746a39d0611ffa2c789d58f0a1650c3aa7b9a03879c6e6a6d30fa3081","64781745","1732687166","2024-11-27 05:59:26","0xc42758f3f9bd9b2a39390a376be22f0090975d68","-","0x7b0ddf451876c23b95907cb7cbcfcbaf288c9904","-","4,200","Transfer"
"0x19f264cce2c5634dccfcdeab9a50b0d5b7c22607512e17369bf6f21b7b823ccb","64781900","1732687526","2024-11-27 06:05:26","0x922d0c86dfafb10f041a1a993d123cbd01344dd1","-","0x1bf4ba9ae37188a11c7870b3bcee2673f6fa7448","-","70","Transfer"
"0x12b0acbab6a7ae665dd165136ea5959c9473d9b406e03e305e62655a5e459ee7","64781948","1732687634","2024-11-27 06:07:14","0x2c4043dcec5e52104dc0e06ffa6ae534aaf779ab","-","0x770652d0ad224c1ff9c7335b79dcc192fa250425","-","70","Transfer"
"0x869f1f7d9568fbf6c74e243b74ce35d5f871c06e2de612c48a80a17c55c661e9","64782054","1732687860","2024-11-27 06:11:00","0xb0c86e2c1222a5d71de2bf30320e1d6bda6c9f0e","-","0x6ffc52b46c0acb3b5e481db3002b88cf8eb51429","-","70","Transfer"
"0x2f7be85de4ff814e9e586ff7aa64a0d6c5d61630ff0500801052e925606b98fd","64782122","1732688008","2024-11-27 06:13:28","0x09bfd5c0d369426889b7fb6b0459042df086c517","-","0xe8b0aede8a4beb9782f029887aa50a2ba36de4a2","-","70","Transfer"
"0xc8e3c63b046c759ba158e1a139915890c4bac6913242a6755d3c5d9f26f9f03b","64782167","1732688104","2024-11-27 06:15:04","0x063b554d169e8b89e862bba9729cde63492a183a","-","0x85eea07350466d0d9fec9dd7648a8f6f6f3692b7","-","70","Transfer"
"0xb2258774c08bc0f5c5bda2f0137e129516e08041ec41d2f3f067e77a39cccdac","64782414","1732688628","2024-11-27 06:23:48","0x7778d61923743100c6f36137cdea40082c1522ad","-","0x51720981a0850febac15926548a44d5b398df0e6","-","70","Transfer"
"0x60d75a55276c3023901dd5c9e64f817cfbda5273061bd5ee24b830ed2ce194c9","64782417","1732688636","2024-11-27 06:23:56","0xca3a34ac320fc0806223c95b6be1895243afac08","-","0xa6ac709762b4d4265afa6231da42c5f9da6e360a","-","70","Transfer"
"0xd03024b85c64d9441371f28731fa9b72b86ec710efd4589c1a8095192e473895","64782562","1732688944","2024-11-27 06:29:04","0xe09d0270eb4def4efdd2b37025539991c856b02a","-","0x95e7ca0c2bdffe3b07a24777774bab32fb3a2a5b","-","70","Transfer"
"0xd30b3abc9e4be57738f4bea3455bb9af502c89e91d53f631f1d432a1ab4ccc42","64782581","1732688984","2024-11-27 06:29:44","0x00fcd69431a0f746ee3ecf1fd026ede9d6da6bc3","-","0x735d96c21b0c67c038cd88448b8f98fc1a5f7806","-","70","Transfer"
"0x544e9d222e034f4e32132c3c9312f05cd00d08b2d9c90ac98b937875a79ca402","64782590","1732689002","2024-11-27 06:30:02","0xde911e31d346b91036aec62b3036a99671948375","-","0x05c804a1b04f7dd819c901545cc59a76b5574966","-","70","Transfer"
"0x50e1dbf17c2dfd8c9e62e202696ba2363fc3155131f12ad9904cd6adb89d2992","64782734","1732689308","2024-11-27 06:35:08","0x6a117e1c6f15a601966ff7842158f43de2b4718a","-","0x429ec3986ab92c299de3ef30d88d65dbc7669931","-","70","Transfer"
"0xd9ced9217e83a31201ef43722925c15f9fafd7cc1ec19b0ca61222953f56e37a","64782860","1732689589","2024-11-27 06:39:49","0x3ba1a674604852bf99153fb28337de18bb1cb283","-","0x1d6a0943f7931e648f0da6250e504873824a7bb2","-","70","Transfer"
"0xe0c8b2456ec93ed4fe68fdc5249b6358dd8a4701c7563c2bd334c78e26ceb263","64783036","1732689972","2024-11-27 06:46:12","0xa29318e6fc6563ae005a634b3323007f21b665c3","KYM2","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","4,999","Transfer"
"0x3d07ce705df568c2c6785746c8aad934a59c007e86d8080ad674dc43e0181948","64783260","1732690454","2024-11-27 06:54:14","0x264562d7ba74473ad28320385b984335f0226dca","-","0xe15d62d7c5261166445aba4cdb96dc4c4ade7d09","-","70","Transfer"
"0xeb8c419347952316b591efd3513a5cbb43b76d796651bbab1b92cf3b494bd8e5","64784151","1732692388","2024-11-27 07:26:28","0x19937c51ca1a1b5239ef2c1bbf6012df134938b0","-","0x078a0941e7226c7e84e8937a606ad6ba33979ef5","-","70","Transfer"
"0xc38c63bc926e58071637213888e23819793c8c348e6d4138bbaab1d60f0120b4","64784417","1732692958","2024-11-27 07:35:58","0x8bf62f0819af9115c7c3173db4a55886a17e0790","-","0x150852dc9cf140f0cc5aba3e528a74750d41dc9a","-","70","Transfer"
"0xf4df87410f4a5471f4a8a239deff9d7ffb38afe3eb4eac187c7379423110e69f","64784710","1732693582","2024-11-27 07:46:22","0xf956600b13c13290019d447b1cd8eec86e9e94c6","-","0xc31d971e3987c1b19d23a69ab2c2f870969be3c2","-","70","Transfer"
"0xdded5f84f52dda720738e9139be0ab8883d68ab6e61ec39539cced385122672d","64785475","1732695212","2024-11-27 08:13:32","0xcce23f6af0007bc79817f9998cd17eeb3ea31f62","-","0x84499d279cdf68f9ac359fdb385d8823af95472e","-","70","Transfer"
"0x977756c070ea00f7afb19567778439e5e034539da41f83b261e8637721c11ede","64785924","1732696166","2024-11-27 08:29:26","0x3ef7ca67483ee997a368f5c77811f4661528eaf2","-","0xdaec2311abaaf1e3f0a4ebcfdb96fdf4b690ca1d","-","70","Transfer"
"0x0d1e8af3964d3739bf2bc5b016a00119f3f90bdd6a95e70b3b377fa656172f18","64787413","1732699332","2024-11-27 09:22:12","0x2eed6a6cf86a6512d7d1eb8e66277f3c40740656","-","0xb7e750b0356c044bb02d576cdd857cc57ab4636e","-","70","Transfer"
"0xa5e05e4bf8417db49c48eb44a2a6a59504a0a2bf921d1366ecd1f1050025de96","64787733","1732700012","2024-11-27 09:33:32","0x15cf51bf2832a31a6700281d7d44dcb8e8dd4460","-","0x345190f37bb7d19559446b64fa58e8bd0026de8b","-","70","Transfer"
"0x8daea20dd6d6e2add7b05481b2a7c76a3ab22590fa987995860f9a09b67d2401","64787826","1732700210","2024-11-27 09:36:50","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x05494093e7416c36d7273ac1fa81289628c20eb6","0EB6?","0","Transfer"
"0xf762612f8245d13196ab1bdc076ae294d279f89485f66a9d16c7c5a1d7210aac","64787837","1732700232","2024-11-27 09:37:12","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","0x05494093e7416c36d7273ac1fa81289628c20eb6","0EB6?","28,000","Transfer"
"0xc7fa2c315f6c97a51b1d394fd99ed3158ee4d7fa5d2a687bf1cd93f1a3e47834","64788385","1732701398","2024-11-27 09:56:38","0xaaf8a29145492ca5616f4071520be839cee94827","4827?","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","4,999","Transfer"
"0x39e3760bb80f340dfea47bcf5af9b72c63b85a2ed1599d1600f0e8eb3eb9a5c8","64788385","1732701398","2024-11-27 09:56:38","0x7b0ddf451876c23b95907cb7cbcfcbaf288c9904","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","4,200","Transfer"
"0xb67ee9fa3ebb0ca2c447e24c875939b9bf3b3776bc34236308bad23fd83eba28","64788432","1732701498","2024-11-27 09:58:18","0x8e756ad3a81b066849be429a4e1a13b6beea91da","-","0xa34b2dfaf8616ecc78e859799efd8dba82df509c","-","70","Transfer"
"0xd1c7f07936bda19a9c0a9005c8f3080758ae41fc317be3f7cc3c75c24371daff","64788542","1732701730","2024-11-27 10:02:10","0x05494093e7416c36d7273ac1fa81289628c20eb6","0EB6?","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","28,000","Transfer"
"0xa209fa18387ce258f43c81375cde7f0453d4b4c606514d58f5500016a34fe901","64789218","1732703168","2024-11-27 10:26:08","0x89548765fd74931aac0a5b7e2a03f6d5d34a0a36","-","0x2d509291e19012c89e25fbd88c1856f1b6e6a6ac","-","70","Transfer"
"0x06bd9d22438aec4209ff5a5a0c95128958dd55083250212ee32ad0c5324492ab","64790308","1732705485","2024-11-27 11:04:45","0xaa55f8238871914d6af1ae776a2b7aafb5b3fb41","-","0x9223b0dad5202407119b1e7423f9ab34e246e460","-","70","Transfer"
"0x769d22326b572d7bff9591351b9182048081f284b1c2117395a08d4fbf025863","64792537","1732710275","2024-11-27 12:24:35","0x9467e6ded2a274d970100e084e8c9d3cea4f4ed5","-","0x2d458c9024525a988a35d920e0e03b2cdc401204","-","70","Transfer"
"0x39bdb706940fbd9b5561bdeaa28e83b46d7ce57c4bba68cfea4ef314ab8a9389","64794420","1732714300","2024-11-27 13:31:40","0x16e57345aa3462e54de8a1eb8456716e5cda441c","-","0x18fe2b3661750813699d0a33118cb686f37be0b6","-","70","Transfer"
"0x853f6fcd341f426e477823763eba7c70af073c453f2a97c5671f6b4ab358e37f","64794425","1732714310","2024-11-27 13:31:50","0x1920a2f2368a6d9b4e20ee4f26ee42c40b4182d9","-","0x12877db54949051229decc375617ab6b48206eb2","-","70","Transfer"
"0x5e553d4dea4e23cfc7fb1c908ee56dd9837557154dd488b281e107f97446662e","64797422","1732720739","2024-11-27 15:18:59","0xd9ca6784d289056a876ab7db32b592824e1e46ae","-","0xf3d2c759bf71e10c1b6077f101f191387f578378","-","70","Transfer"
"0xa199ff88a4600100aa36732c276bd0bb76f0a8ac92ae11c9a1e8dfd8c18d6eb6","64801100","1732728628","2024-11-27 17:30:28","0x6dcb637fa9a725e8710fa47b16d3fd3f10b6c252","-","0x41878ec3f999d4d2d2d06e2cb737ec3fa8888f68","-","70","Transfer"
"0x01a2027ffdbd3b5d5d81d13ec430e378627c91941567142cececc7bdbf5b65fd","64818172","1732765163","2024-11-28 03:39:23","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","0x4a0867191c0842e7c48658bfb451677dde50e07d","Stau Main","9,804,975","Transfer"
"0xe51f7173fc518e1b520f69c1da601f640e58b316bcfbd51ca9554084478fbb06","64818959","1732766904","2024-11-28 04:08:24","0x770652d0ad224c1ff9c7335b79dcc192fa250425","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","70","Transfer"
"0x4274353542e2dab7f42b0c44360a0dfe8719b5702e35ebf6278d4c4d7555ab16","64818959","1732766904","2024-11-28 04:08:24","0x6ffc52b46c0acb3b5e481db3002b88cf8eb51429","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","70","Transfer"
"0x16fd1460b6c74527412bac37d6c9cffc2e63738817c6c28dc112e535a5530fd3","64818960","1732766908","2024-11-28 04:08:28","0x1bf4ba9ae37188a11c7870b3bcee2673f6fa7448","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","70","Transfer"
"0x28e6b6db6f7b275bfc647a01132e8cf417df6c63efca6b0e936782bf40c24820","64818960","1732766908","2024-11-28 04:08:28","0xe8b0aede8a4beb9782f029887aa50a2ba36de4a2","-","0xe9ee9f2857b559c67dd03576a1c74589a6af6197","BitMart","70","Transfer"
